[DEBUG] 2021-05-07 02:28:34.002 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-07 02:28:34.066 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-07 02:28:34.106 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-05-07 02:28:34.610 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-07 02:28:34.626 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-07 02:28:35.554 [http-nio-8080-exec-1] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-05-07 02:28:35.562 [http-nio-8080-exec-1] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-05-07 02:28:35.682 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-07 02:28:36.898 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-07 02:28:37.010 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-07 02:28:37.018 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-07 02:28:37.154 [http-nio-8080-exec-1] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-05-07 02:28:37.378 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@82c8aa5
[DEBUG] 2021-05-07 02:28:37.378 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@82c8aa5
[DEBUG] 2021-05-07 02:28:37.378 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@82c8aa5
[DEBUG] 2021-05-07 02:28:37.378 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@62897cdc
[DEBUG] 2021-05-07 02:28:37.386 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5488f4af
[DEBUG] 2021-05-07 02:28:37.386 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2d09bf8f
[DEBUG] 2021-05-07 02:28:37.394 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@36eb4f1b
[DEBUG] 2021-05-07 02:28:37.394 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@36eb4f1b
[DEBUG] 2021-05-07 02:28:37.394 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@36eb4f1b
[DEBUG] 2021-05-07 02:28:37.394 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@10a364fb
[DEBUG] 2021-05-07 02:28:37.394 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@10a364fb
[DEBUG] 2021-05-07 02:28:37.403 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@10a364fb
[DEBUG] 2021-05-07 02:28:37.403 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@af06ddd
[DEBUG] 2021-05-07 02:28:37.418 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@af06ddd
[DEBUG] 2021-05-07 02:28:37.418 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@af06ddd
[DEBUG] 2021-05-07 02:28:37.426 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@759f426a
[DEBUG] 2021-05-07 02:28:37.426 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@759f426a
[DEBUG] 2021-05-07 02:28:37.426 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@759f426a
[DEBUG] 2021-05-07 02:28:37.426 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4906a1c6
[DEBUG] 2021-05-07 02:28:37.434 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4906a1c6
[DEBUG] 2021-05-07 02:28:37.434 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@4906a1c6
[DEBUG] 2021-05-07 02:28:37.434 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@381ea60c
[DEBUG] 2021-05-07 02:28:37.434 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@381ea60c
[DEBUG] 2021-05-07 02:28:37.434 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@381ea60c
[DEBUG] 2021-05-07 02:28:37.442 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5dab3ab7
[DEBUG] 2021-05-07 02:28:37.442 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5dab3ab7
[DEBUG] 2021-05-07 02:28:37.442 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@5dab3ab7
[DEBUG] 2021-05-07 02:28:37.442 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@37b9f109
[DEBUG] 2021-05-07 02:28:37.442 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@37b9f109
[DEBUG] 2021-05-07 02:28:37.451 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@4aae0ff3
[DEBUG] 2021-05-07 02:28:37.451 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@4aae0ff3
[DEBUG] 2021-05-07 02:28:37.458 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2d3440f3
[DEBUG] 2021-05-07 02:28:37.458 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2d3440f3
[DEBUG] 2021-05-07 02:28:37.458 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@44cb920c
[DEBUG] 2021-05-07 02:28:37.458 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@3e424180
[DEBUG] 2021-05-07 02:28:37.466 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@6d341ede
[DEBUG] 2021-05-07 02:28:37.466 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@6d341ede
[DEBUG] 2021-05-07 02:28:37.466 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6b2b2a07
[DEBUG] 2021-05-07 02:28:37.466 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6b2b2a07
[DEBUG] 2021-05-07 02:28:37.498 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@6fd232e1
[DEBUG] 2021-05-07 02:28:37.498 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6fd232e1
[DEBUG] 2021-05-07 02:28:37.498 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5cc7c3b5
[DEBUG] 2021-05-07 02:28:37.498 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5cc7c3b5
[DEBUG] 2021-05-07 02:28:37.506 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@7896448f
[DEBUG] 2021-05-07 02:28:37.506 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@7896448f
[DEBUG] 2021-05-07 02:28:37.514 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3e38ba06
[DEBUG] 2021-05-07 02:28:37.514 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3e38ba06
[DEBUG] 2021-05-07 02:28:37.522 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@498f9248
[DEBUG] 2021-05-07 02:28:37.522 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@498f9248
[DEBUG] 2021-05-07 02:28:37.530 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@20287423
[DEBUG] 2021-05-07 02:28:37.530 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@20287423
[DEBUG] 2021-05-07 02:28:37.538 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1a5b1631
[DEBUG] 2021-05-07 02:28:37.538 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1a5b1631
[DEBUG] 2021-05-07 02:28:37.546 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@36d11022
[DEBUG] 2021-05-07 02:28:37.546 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@36d11022
[DEBUG] 2021-05-07 02:28:37.546 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@705c73d4
[DEBUG] 2021-05-07 02:28:37.546 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@705c73d4
[DEBUG] 2021-05-07 02:28:37.554 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@67020b87
[DEBUG] 2021-05-07 02:28:37.554 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@67020b87
[DEBUG] 2021-05-07 02:28:37.554 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@67020b87
[DEBUG] 2021-05-07 02:28:37.562 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@4aaf46c8
[DEBUG] 2021-05-07 02:28:37.562 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@73da8233
[DEBUG] 2021-05-07 02:28:37.562 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@73da8233
[DEBUG] 2021-05-07 02:28:37.562 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@73da8233
[DEBUG] 2021-05-07 02:28:37.571 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@776d8cfc
[DEBUG] 2021-05-07 02:28:37.578 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@28dd3ba2
[DEBUG] 2021-05-07 02:28:37.578 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@28dd3ba2
[DEBUG] 2021-05-07 02:28:37.586 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3d101d89
[DEBUG] 2021-05-07 02:28:37.586 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3d101d89
[DEBUG] 2021-05-07 02:28:37.586 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@73afe3ad
[DEBUG] 2021-05-07 02:28:37.586 [http-nio-8080-exec-1] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@73afe3ad
