[DEBUG] 2021-07-04 00:37:17.197 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-04 00:37:17.212 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-04 00:37:17.212 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-04 00:37:17.290 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-04 00:37:17.493 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-04 00:37:17.493 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-04 00:37:17.837 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-04 00:37:17.837 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-04 00:37:17.853 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-04 00:37:18.275 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-04 00:37:18.275 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-04 00:37:18.322 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-04 00:37:18.322 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-04 00:37:18.337 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2f1d0bbc
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@2f1d0bbc
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@2f1d0bbc
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4b200971
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@12fcc71f
[DEBUG] 2021-07-04 00:37:18.400 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4f0f7849
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ceb4478
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ceb4478
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7ceb4478
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1422ac7f
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@1422ac7f
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1422ac7f
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@337bbfdf
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@337bbfdf
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@337bbfdf
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5b5e7036
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@5b5e7036
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5b5e7036
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@611a990b
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@611a990b
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@611a990b
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2aff9dff
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2aff9dff
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2aff9dff
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@54d8c20d
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@54d8c20d
[DEBUG] 2021-07-04 00:37:18.415 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@54d8c20d
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@5624657a
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@5624657a
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@15639440
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@15639440
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@a098d76
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@a098d76
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2b680207
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@328d044f
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@59cda16e
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@59cda16e
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@588f63c
[DEBUG] 2021-07-04 00:37:18.431 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@588f63c
[DEBUG] 2021-07-04 00:37:18.447 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@698fee9a
[DEBUG] 2021-07-04 00:37:18.447 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@698fee9a
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@181b8c4b
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@181b8c4b
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@715b886f
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@715b886f
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@1859e2a4
[DEBUG] 2021-07-04 00:37:18.462 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@1859e2a4
[DEBUG] 2021-07-04 00:37:18.478 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@d5d5353
[DEBUG] 2021-07-04 00:37:18.478 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@d5d5353
[DEBUG] 2021-07-04 00:37:18.493 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@237f7970
[DEBUG] 2021-07-04 00:37:18.493 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@237f7970
[DEBUG] 2021-07-04 00:37:18.493 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1457fde
[DEBUG] 2021-07-04 00:37:18.493 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1457fde
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@c755b2
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@c755b2
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@291373d3
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@291373d3
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@4c58255
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@4c58255
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4c58255
[DEBUG] 2021-07-04 00:37:18.509 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7b306b9f
