[DEBUG] 2021-05-10 17:42:17.874 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-10 17:42:17.874 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-10 17:42:17.874 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-05-10 17:42:17.952 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-05-10 17:42:18.077 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-10 17:42:18.077 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-10 17:42:18.640 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-05-10 17:42:18.640 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-05-10 17:42:18.640 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-10 17:42:19.062 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-10 17:42:19.062 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-05-10 17:42:19.108 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-10 17:42:19.108 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-10 17:42:19.124 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-05-10 17:42:19.187 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@617449dd
[DEBUG] 2021-05-10 17:42:19.187 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@617449dd
[DEBUG] 2021-05-10 17:42:19.187 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@617449dd
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5e0c4f21
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@19dc0d32
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@7243145f
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@30bbcf91
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@30bbcf91
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@30bbcf91
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@37c5284a
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@37c5284a
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@37c5284a
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5729b410
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@5729b410
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@5729b410
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@38588dea
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@38588dea
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@38588dea
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c9ef6e9
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c9ef6e9
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3c9ef6e9
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5c18d6d4
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@5c18d6d4
[DEBUG] 2021-05-10 17:42:19.202 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@5c18d6d4
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@631c6d11
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@631c6d11
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@631c6d11
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@738a5848
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@738a5848
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@ccd341d
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@ccd341d
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@1ab14636
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@1ab14636
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@437bd805
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7c46c9c3
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@33a8c9c9
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@33a8c9c9
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@521441d5
[DEBUG] 2021-05-10 17:42:19.218 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@521441d5
[DEBUG] 2021-05-10 17:42:19.233 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@798cb6d9
