[DEBUG] 2021-03-16 18:54:39.536 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-16 18:54:39.554 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-16 18:54:39.567 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-16 18:54:39.775 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-16 18:54:39.779 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-16 18:54:40.207 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-16 18:54:40.209 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-16 18:54:40.219 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-16 18:54:40.854 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-16 18:54:40.899 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-16 18:54:40.902 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-16 18:54:40.945 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-16 18:54:41.033 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-16 18:54:41.033 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-16 18:54:41.033 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3bbf841e
[DEBUG] 2021-03-16 18:54:41.035 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@79b84841
[DEBUG] 2021-03-16 18:54:41.036 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3c3a0032
[DEBUG] 2021-03-16 18:54:41.037 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@49faf066
[DEBUG] 2021-03-16 18:54:41.040 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-16 18:54:41.041 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-16 18:54:41.041 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@58472096
[DEBUG] 2021-03-16 18:54:41.043 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-16 18:54:41.044 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-16 18:54:41.044 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@30b131b2
[DEBUG] 2021-03-16 18:54:41.047 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-16 18:54:41.047 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-16 18:54:41.047 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@467b684d
[DEBUG] 2021-03-16 18:54:41.049 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-16 18:54:41.050 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-16 18:54:41.050 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@65e21ce3
[DEBUG] 2021-03-16 18:54:41.053 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-16 18:54:41.054 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-16 18:54:41.054 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5af8bb51
[DEBUG] 2021-03-16 18:54:41.057 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-16 18:54:41.057 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-16 18:54:41.057 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4d95a72e
[DEBUG] 2021-03-16 18:54:41.059 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7100dea
[DEBUG] 2021-03-16 18:54:41.059 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@7100dea
