[DEBUG] 2021-07-04 00:43:06.705 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-04 00:43:06.722 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-04 00:43:06.734 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-04 00:43:06.808 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-04 00:43:07.022 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-04 00:43:07.025 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-04 00:43:07.363 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-04 00:43:07.365 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-04 00:43:07.371 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-04 00:43:07.786 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-04 00:43:07.786 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-04 00:43:07.817 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-04 00:43:07.832 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-04 00:43:07.864 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-04 00:43:07.926 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5460b754
[DEBUG] 2021-07-04 00:43:07.926 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5460b754
[DEBUG] 2021-07-04 00:43:07.926 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5460b754
[DEBUG] 2021-07-04 00:43:07.926 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1a2bcd56
[DEBUG] 2021-07-04 00:43:07.926 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5679e96b
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@56a4f272
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7fdab70c
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7fdab70c
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7fdab70c
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5e519ad3
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5e519ad3
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5e519ad3
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@52d97ab6
[DEBUG] 2021-07-04 00:43:07.942 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@52d97ab6
