[DEBUG] 2021-03-25 11:07:45.752 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-25 11:07:45.783 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-25 11:07:45.783 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-25 11:07:45.940 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-25 11:07:45.940 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-25 11:07:46.205 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-25 11:07:46.205 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-25 11:07:46.221 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-25 11:07:46.583 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-25 11:07:46.614 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-25 11:07:46.614 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-25 11:07:46.645 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6cd5122d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@6cd5122d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@6cd5122d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@360bc645
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1894e40d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@15383681
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2133661d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2133661d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2133661d
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@3ad4a7d6
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@3ad4a7d6
[DEBUG] 2021-03-25 11:07:46.692 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@3ad4a7d6
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@48840594
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@48840594
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@48840594
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@1c7f96b1
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@1c7f96b1
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1c7f96b1
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2def7a7a
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2def7a7a
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2def7a7a
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4af70944
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4af70944
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4af70944
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@a62c7cd
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@a62c7cd
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@a62c7cd
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@78cd163b
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@78cd163b
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1f11f64e
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1f11f64e
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@672b72ba
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@672b72ba
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1a865273
[DEBUG] 2021-03-25 11:07:46.708 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@6c008c24
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@472a11ae
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@472a11ae
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1ac4ccad
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1ac4ccad
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@35d5ac51
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@35d5ac51
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@78d6447a
[DEBUG] 2021-03-25 11:07:46.723 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@78d6447a
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@761e788f
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@761e788f
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5ef6fd7f
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5ef6fd7f
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@730f9695
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@730f9695
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@6b2e46af
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@6b2e46af
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1b1f5012
[DEBUG] 2021-03-25 11:07:46.739 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1b1f5012
[DEBUG] 2021-03-25 11:07:46.755 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@508a65bf
